GeneSymbol	TW-20250618	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9
BTK	37.9013880340235	48.2344004683565	51.388421889107	40.0099189781383	53.4914022551238	40.6183019754553	48.9468541352771	52.2627929622878	53.8541441113529	47.3302402940535
BTLA	23.9037163169126	57.0178252450017	92.0084476794356	69.9670944944328	69.8773761104908	51.696020696034	88.0397211344094	63.4088862480837	78.8804816689815	102.748559625698
BTN2A1	136.96183403204	90.8116798941281	86.419786412981	86.0514840333829	97.9095793176063	92.4462002753057	63.0009013622379	64.39965009571	82.3651615820691	72.7927113383227
BTN2A2	13.997671717111	15.3337754575331	11.9951754011709	8.84641424642254	13.6775484247279	16.6165780808681	14.0540472269608	18.0814402191801	13.6219305693422	8.83697524477581
BTN3A1	85.2781230765529	92.8958823835015	70.7442731046327	79.2156184793291	72.8566440841939	96.6662835974309	52.0161288170272	67.1242506766824	73.1782781748383	58.5636834018193
BTN3A2	50.1762693859516	83.3680995749372	45.1182165657677	78.4113990023816	81.1173416476434	104.05142941115	76.893407816475	50.0335743051286	99.6301666060028	83.4270374803411
BTN3A3	96.4762604502417	66.8433512663336	74.9698462573179	63.1312289403791	61.7520998185733	88.8855049722625	49.9160987716193	74.8026704957863	73.4950672578463	63.2068398863625
BTRC	27.7799946385741	19.7999236490476	22.7635714999493	32.369833947137	21.9382459881773	27.4305415938139	20.6772189086319	33.4382798573879	27.7190447631963	28.1584973901331
BUB1	80.7557983679478	57.9110548833046	51.388421889107	98.3158310568324	52.9497171689959	71.8732940799452	43.9390901808428	103.782513038856	57.0220349414324	72.9424905797596
BUB1B	11.4134861693366	4.4661481915145	6.95174938022402	13.6717311081076	6.50022103353403	8.57204424806686	7.91549786346066	15.3568396382078	12.0379851543024	11.8325600735134
BUB3	91.0925405590452	124.754406149638	131.129076544618	132.495158827101	128.514786683829	136.097687138538	143.609746951358	134.000810391458	153.009127092844	160.413567578896
BUD13	17.8739500387725	18.7578224043609	22.8998803113262	22.1160356160564	24.3758288757526	27.5624191976304	21.161841226803	26.0075510001906	24.5511539331167	29.506510563065
BUD31	69.9883585855548	53.1471634790225	57.7949360238233	52.2742660015877	52.2726108113362	49.7178566387878	45.2314163626323	47.5566646860628	73.6534617993502	76.6869716156816
BYSL	3.66092952601364	4.31727658513068	5.58866126645461	1.60843895389501	2.9792679737031	3.9563281144924	1.93848927268424	4.70612827622497	1.90073449804775	3.14536407017444
BZRAP1	3.8762783216615	4.4661481915145	4.63449958681602	3.21687790779002	4.46890196055465	9.89082028623099	4.68468240898692	3.2199825047855	1.90073449804775	1.94713013867941
BZW1	198.982287178623	200.083438979849	213.05067218216	197.636936459849	216.267770636538	205.069673934523	199.664395086477	179.575947382268	258.024708109982	249.232657750965
BZW2	24.3344139082083	17.2691063405227	17.9927631017563	19.9044320544507	18.9589780144743	17.8034765152158	15.8309957269213	21.7968046477788	19.0073449804775	23.6651201470267
C10orf10	0	0.893229638302899	0.408926434130825	0.603164607710628	0.812527629191754	0.263755207632826	0.646163090894748	0	0.475183624511937	1.19823393149502
C10orf11	10.767439782393	8.03906674472609	5.72497007783155	4.42320712321127	6.36479976200207	3.69257290685957	7.91549786346066	3.96305539050523	8.23651615820691	8.98675448621268
C10orf118	69.1269634029634	72.5004723089186	69.5174938022403	74.591356486881	65.950159236064	64.3562706624096	55.731566589672	47.8043556479694	60.50671485452	48.9778119498591
C10orf12	42.6390615382765	42.7261510321553	48.7985544729451	42.0204676705071	43.7410707048227	42.0689556174358	36.0235923173822	37.6490262097997	39.1234517514828	26.2113672514537
FUOM	1.0767439782393	1.7864592766058	1.09047049101553	1.00527434618438	1.35421271531959	1.84628645342978	3.06927468175005	2.47690961906577	1.58394541503979	1.49779241436878
C10orf128	23.0423211343211	35.8780571384998	33.1230411645968	39.4067543704277	39.8138538303959	31.2549921044899	41.1928970445402	50.7766471908483	25.5015211821406	32.3523161503657
C10orf131	14.6437181040545	13.3984445745435	18.2653807245102	13.2696213696338	20.1777694582619	20.0453957800948	16.9617811359871	15.8522215620209	19.1657395219815	33.1012123575501
C10orf137	17.8739500387725	16.6736199149874	13.3582635149403	13.8727859773444	16.521395126899	15.6934348541532	10.9847725452107	20.0629679144327	27.4022556801884	23.0660031812792
C10orf2	2.36883675212647	4.61501979789831	2.58986741616189	2.41265843084251	4.19805941749073	4.22008332212522	2.90773390902636	3.71536442859866	3.48467991308754	2.84580558730068
C10orf25	0.430697591295722	1.63758767022198	0.545235245507767	1.00527434618438	1.21879144378763	0.527510415265653	0.807703863618435	0.990763847626308	0.633578166015916	1.19823393149502
WBP1L	73.8646369072163	118.650670287902	95.82509439799	114.601275465019	140.973543664769	94.2924867287354	108.23231772487	103.534822076949	91.5520449892999	96.1582730024757
R3HCC1L	18.0892988344203	18.9066940107447	19.6284688382796	16.0843895389501	17.7401865706866	18.0672317228486	16.8002403632634	13.1276209810486	10.7708288222706	7.4889620718439
C10orf32	16.5818572648853	25.159301478865	20.1737040837874	21.5128710083457	29.3864159224351	24.5292343098529	26.815768272132	21.3014227239656	15.5226650673899	16.6254957994935
C10orf35	0	1.19097285107053	0.954161679638592	1.60843895389501	0.677106357659795	1.18689843434772	1.45386695451318	0.990763847626308	0.791972707519895	1.3480131729319
CACUL1	121.672069541041	78.4553365642713	75.9240079369565	75.1945210945916	64.3251039776805	69.895130022699	68.4932876348433	52.7581748861009	69.6935982617508	65.0041907836051
C10orf47	7.96790543897085	3.27517534044396	4.63449958681602	6.03164607710628	3.25011051676701	5.80261456792218	8.7232017270791	8.6691836667302	6.49417620166314	2.99558482873756
C10orf54	455.893400386522	578.812805620279	460.587473642686	561.747304647831	570.258974421079	459.989082111649	558.446451305786	418.597725622115	396.303142842955	479.29357259801
C10orf76	39.4088296035585	50.1697313513462	47.5717751705526	47.2478942706659	42.6577005325671	58.0261456792218	53.4699957715404	50.0335743051286	53.6957495698489	70.9953604410802
C10orf88	7.53720784767513	12.0586001170891	8.45114630537038	10.4548532003175	10.1565953648969	8.9676770595161	12.1155579542765	8.42149270482362	13.7803251108462	14.0792486950665
C10orf95	0	0.148871606383816	0.408926434130825	0	0.406263814595877	0.263755207632826	1.2923261817895	0	0	0.449337724310634
C11orf1	1.0767439782393	1.93533088298961	1.22677930239247	2.41265843084251	1.76047652991547	1.58253124579696	1.93848927268424	1.98152769525262	1.74233995654377	2.99558482873756
C11orf10	50.3916181815995	63.7170475322735	61.7478915537546	67.5544360635903	71.9086951834702	74.5108461562735	64.2932275440274	64.8950320195232	104.69879193413	94.9600390709807
VPS51	48.6688278164166	50.4674745641138	42.2557315268519	52.6763757400615	50.9183980960166	48.1353253929908	50.8853434079614	56.7212302766062	50.8446478227773	63.6561776106732
C11orf21	90.4464941721016	63.1215611067382	77.4234048621029	71.7765883175647	63.5125763484887	85.852320084485	50.562261862514	62.4181224004574	60.348320313016	32.5020953918025
C11orf24	7.10651025637941	8.18793835110991	13.0856458921864	13.0685665003969	12.5941782524722	10.2864530976802	14.3771287724081	12.3845480953289	13.7803251108462	16.6254957994935
C11orf30	48.8841766120644	42.1306646066201	41.8468050927211	39.6078092396646	40.2201176449918	40.8820571830881	34.569725362869	34.9244256288274	43.4001043720902	31.4536407017444
C11orf31	30.7948777776441	38.5577460534085	41.983113904098	40.6130835858489	47.8037088507815	33.1012785579197	46.0391202262508	35.4198075526405	40.8657917080266	46.5813440868691
C11orf35	1.93813916083075	2.97743212767633	3.95295552993131	2.81476816931626	2.84384670217114	2.37379686869544	2.74619313630268	2.72460058097235	1.26715633203183	1.79735089724254
ARL14EP	10.9827885780409	21.4375113192696	23.8540419909648	17.4917736236082	21.2611396305176	18.3309869304814	25.8465236357899	18.0814402191801	38.9650572099788	23.0660031812792
C11orf48	3.8762783216615	4.61501979789831	3.68033790717742	4.42320712321127	4.73974450361856	6.9895130022699	6.1385493635001	5.69689212385127	5.06862532812733	4.7929357259801
C11orf49	8.61395182591444	8.03906674472609	9.8142344191398	7.03692042329066	9.20864646417321	9.23143226714893	10.1770686815923	8.91687462863678	13.7803251108462	10.7841053834552
ANAPC15	31.2255753689398	27.6901187873899	28.07961514365	25.1318586546095	28.5738882932433	30.331848877775	30.3696652720531	28.4844606192564	26.2934938896605	34.8985632547926
C11orf54	20.8888331778425	35.2825707129645	24.6718948592264	35.586711854927	25.1883565049444	24.3973567060364	24.8772789994478	23.0352594573117	23.2839976010849	22.3171069740948
C11orf57	20.4581355865468	19.3533088298961	22.7635714999493	24.327639177662	23.4278799750289	18.9903749495635	23.746493590382	26.2552419620972	23.9175757671008	26.6607049757643
C11orf58	423.160383448047	305.633407905975	329.594705909445	426.638432520651	318.104566828572	331.935928805912	352.320425310361	359.894967650257	362.406710961104	385.981105182835
MSANTD2	6.02976627814011	5.65712104258503	8.58745511674732	6.23270094634315	6.22937849047011	8.17641143661762	7.59241631801329	6.19227404766443	9.0284888657268	8.38763752046517
C11orf63	1.29209277388717	1.63758767022198	1.77201454790024	4.82531686168502	2.70842543063918	3.56069530304316	1.61540772723687	1.73383673334604	3.48467991308754	2.09690938011629
C11orf65	1.72279036518289	3.12630373406015	5.45235245507767	5.22742660015877	2.9792679737031	5.14322654884011	3.87697854536849	5.4492011619447	3.16789083007958	3.59470179448507
AAMDC	4.9530222999008	4.91276301066594	5.04342602094684	8.04219476947504	7.98985502038558	7.78077862516838	6.46163090894748	8.42149270482362	6.8109652846711	6.140948898912
C11orf73	25.6265066820954	19.50218043628	22.4909538771954	20.1054869236876	22.8861948889011	18.8584973457471	23.1003304994872	17.586058295367	28.6694120122202	28.1584973901331
C11orf74	1.93813916083075	1.7864592766058	2.58986741616189	2.81476816931626	1.76047652991547	2.76942968014468	3.06927468175005	1.73383673334604	1.58394541503979	2.24668862155317
C11orf75	17.2279036518289	15.7803902766845	13.903498760448	7.64008503100129	14.8963398685155	9.49518747478175	15.5079141814739	11.3937842477025	10.7708288222706	8.38763752046517
C11orf80	6.89116146073155	7.29470871280701	8.31483749399344	14.2748957158182	7.04190611966187	10.8139635129459	6.1385493635001	11.3937842477025	9.97885611475068	14.9779241436878
C11orf82	7.32185905202727	4.4661481915145	5.99758770058543	6.63481068481691	6.22937849047011	7.12139060608631	3.87697854536849	4.45843731431839	6.96935982617508	6.44050738178576
C11orf83	6.46046386943583	8.18793835110991	6.13389651196237	6.83586555405378	4.6043232320866	4.87947134120729	5.65392704532904	5.94458308575785	6.8109652846711	5.39205269172761
C11orf84	0.646046386943583	2.6796889149087	1.77201454790024	1.80949382313188	3.52095305983093	3.29694009541033	4.20006009081586	3.71536442859866	2.21752358105571	1.64757165580566
C11orf9	0.646046386943583	0.148871606383816	0.81785286826165	1.40738408465813	0.135421271531959	0.659388019082066	0	0.743072885719731	0.316789083007958	0.299558482873756
C11orf94	0.430697591295722	1.04210124468672	0.545235245507767	1.20632921542126	0.812527629191754	1.45065364198055	1.2923261817895	1.73383673334604	0.316789083007958	1.04845469005815
C12orf10	19.5967404039553	10.569884053251	15.6755133083483	13.8727859773444	8.93780392110929	14.7702916274383	12.1155579542765	12.879930019142	9.50367249023874	10.6343261420183
C12orf23	3.8762783216615	9.9743976277157	9.13269036225509	9.24852398489629	8.2606975634495	9.49518747478175	7.59241631801329	11.146093285796	11.2460124467825	12.5814562806978
FAM216A	26.7032506603348	23.9683286277945	23.9903508023417	35.1846021164533	20.3131907297938	33.2331561617361	23.4234120449346	29.4752244668827	25.5015211821406	33.2509915989869
METTL25	3.8762783216615	2.82856052129251	2.72617622753883	3.61898764626377	3.25011051676701	2.37379686869544	1.77694849996056	3.96305539050523	4.43504716211141	5.99116965747512
C12orf29	14.6437181040545	9.82552602133189	15.2665868742175	13.0685665003969	9.885752821833	13.1877603816413	12.4386394997239	12.879930019142	18.2153722729576	13.6299109707559
KIAA1551	1149.53187116828	750.015152961668	620.886635821969	741.892467484072	830.26781576244	863.402672186057	692.848374211893	455.255987984289	941.972338324163	882.948628270396
C12orf4	10.1213933954495	10.1232692340995	11.722557778417	6.23270094634315	10.6982804510248	10.8139635129459	13.5694249087897	10.1553294381697	14.2555087353581	12.7312355221346
C12orf43	7.10651025637941	14.589417425614	14.039807571825	9.85168859260692	17.0630802130268	9.75894268241458	16.8002403632634	13.1276209810486	9.97885611475068	11.083663866329
C12orf44	6.67581266508369	13.9939310000788	11.1773225329092	13.2696213696338	12.3233357094083	11.4733515320279	15.5079141814739	13.8706938667683	11.4044069882865	16.026378833746
C12orf45	5.59906868684438	5.21050622343358	6.27020532333932	8.84641424642254	6.90648484812991	7.25326820990273	5.33084549988167	7.67841981910389	4.91023078662335	7.33918283040703
MAPKAPK5-AS1	8.8293006215623	10.2721408404833	8.1785286826165	5.0263717309219	10.1565953648969	8.04453383280121	8.23857940890803	5.69689212385127	10.4540397392626	8.23785827902829
C12orf49	9.47534700850588	8.93229638302899	10.9047049101553	8.44430450794879	10.4274379079608	11.0777187205787	6.94625322711854	8.91687462863678	10.6124342807666	8.68719600333893
C12orf5	6.46046386943583	8.93229638302899	9.67792560776286	7.23797529252753	9.20864646417321	11.3414739282115	6.94625322711854	5.94458308575785	5.06862532812733	5.99116965747512
HECTD4	84.4167278939615	43.3216374576906	54.6598333621536	47.8510588783765	44.0119132478867	49.3222238273385	46.2006609989745	70.8396151052811	46.8847842851778	55.1187608487711
C12orf52	4.09162711730936	5.95486425535266	5.86127888920849	2.21160356160564	6.50022103353403	5.14322654884011	5.81546781805273	6.19227404766443	6.65257074316712	6.29072814034888
C12orf57	31.4409241645877	66.2478648407983	63.2472884789009	73.7871370099335	98.7221069467981	45.629650920479	63.6470644531326	49.785883343222	147.782107223212	90.3168825864375
TMEM52B	1.29209277388717	0	0	0	0	0	0	0	0.316789083007958	0.299558482873756
C12orf60	0.861395182591444	1.48871606383817	1.09047049101553	0.804219476947504	1.35421271531959	0.39563281144924	0.484622318171061	0.495381923813154	0.791972707519895	0.74889620718439
C12orf61	0.646046386943583	2.6796889149087	1.36308811376942	1.00527434618438	1.21879144378763	1.18689843434772	0.646163090894748	0.743072885719731	0.950367249023874	1.49779241436878
COX14	3.23023193471791	6.69922228727174	4.36188196406213	6.23270094634315	5.2814295897464	4.87947134120729	5.49238627260536	4.70612827622497	6.17738711865518	2.39646786299005
C12orf65	8.39860303026658	26.6480175427032	11.4499401556631	25.1318586546095	21.5319821735815	22.9467030640559	22.2926266358688	23.2829504192182	13.4635360278382	18.1232882138622
C12orf66	4.9530222999008	6.99696550003938	6.40651413471626	6.63481068481691	7.5835912057897	7.12139060608631	8.23857940890803	7.92611078101047	6.65257074316712	11.9823393149502
C12orf73	5.16837109554866	5.50824943620121	5.99758770058543	3.61898764626377	4.73974450361856	4.74759373739088	5.33084549988167	5.20151020003812	4.91023078662335	7.63874131328078
C12orf74	0.646046386943583	0.44661481915145	0.954161679638592	0.603164607710628	1.21879144378763	1.05502083053131	0.807703863618435	0.743072885719731	1.10876179052785	0.74889620718439
C12orf75	24.5497627038561	27.8389903937737	37.484923128659	31.1635047317158	38.0533773004805	39.0357707296583	25.2003605448952	37.6490262097997	34.3716155063634	19.7708598696679
RGCC	240.113907147365	105.103354106974	101.550064475822	92.8873495874367	88.5655115819011	114.997270527912	75.4395408619618	136.973101934337	98.5214048154749	131.356394740142
TEX29	0.215348795647861	0.297743212767633	1.6357057365233	1.00527434618438	1.21879144378763	0.527510415265653	0.807703863618435	0.247690961906577	0.475183624511937	0.74889620718439
TEX30	7.10651025637941	5.06163461704976	5.99758770058543	8.24324963871191	7.17732739119382	4.74759373739088	6.46163090894748	9.90763847626308	8.39491069971089	7.78852055471766
C14orf1	26.4879018646869	27.6901187873899	33.9408940328585	29.5550657778208	34.2615816975856	29.1449504434273	32.4696953174611	30.2182973526024	37.697900877947	36.6959141520351
C14orf101	23.0423211343211	28.5833484256928	29.5790120687963	23.1213099622407	27.8967819355835	20.0453957800948	26.0080644085136	19.0722040668064	31.6789083007958	25.3126918028324
NRDE2	32.517668142827	21.4375113192696	22.6272626885723	26.7402976085045	18.0110291137505	27.5624191976304	11.6309356361055	22.0444956096854	19.3241340634854	22.9162239398423
TMEM251	2.36883675212647	6.10373586173648	4.63449958681602	4.2221522539744	5.14600831821444	6.33012498318783	4.03851931809217	5.4492011619447	5.86059803564722	7.18940358897015
GPATCH2L	50.6069669772473	70.1185266067776	66.7913175747014	71.374478579091	81.1173416476434	72.0051716837616	70.1086953620801	79.0134168481981	67.792863763703	84.4754921703992
C14orf119	26.0572042733912	15.1849038511493	21.5367921975568	20.3065417929245	18.4172929283464	20.1772733839112	13.8925064542371	21.7968046477788	31.0453301347799	29.9558482873756
DTD2	6.67581266508369	6.69922228727174	7.36067581435485	5.22742660015877	6.22937849047011	5.53885936028936	5.97700859077642	3.96305539050523	6.8109652846711	7.03962434753327
GSKIP	31.8716217558834	27.3923755746222	37.0759966945281	31.1635047317158	29.3864159224351	35.6069530304316	36.3466738628296	26.9983148478169	33.4212482573396	33.5505500818607
VIPAS39	17.6586012431246	20.3954100745829	15.6755133083483	23.9255294391882	18.1464503852825	18.7266197419307	17.7694849996056	21.3014227239656	16.1562432334059	18.8721844210466
PCNXL4	33.8097609167142	21.7352545320372	27.5343798981422	24.7297489161357	22.4799310743052	24.26547910222	22.2926266358688	25.2644781144709	30.094962885756	22.167327732658
C14orf142	10.1213933954495	9.52778280856426	12.2677930239247	8.04219476947504	9.20864646417321	13.3196379854577	8.56166095435541	9.16456559054335	12.8299578618223	9.88542993483395
C14orf159	66.542777855189	24.4149434469459	49.2074809070759	46.0415650552446	55.2518787850393	50.3772446578698	38.9313262264086	40.3736267907721	54.8045113603767	47.1804610526166
C14orf166	71.7111489507377	70.7140130323128	73.1978317094177	65.9459971096953	75.7004907863651	70.4226404379647	73.8241331347249	71.3349970290942	77.2965362539418	91.6648957593694
C14orf169	1.72279036518289	2.97743212767633	3.54402909580048	4.82531686168502	5.14600831821444	4.22008332212522	2.10003004540793	4.21074635241181	1.42555087353581	2.39646786299005
C14orf178	3.44558073036577	4.91276301066594	4.9071172095699	4.82531686168502	4.19805941749073	4.74759373739088	3.7154377726448	5.69689212385127	7.44454345068701	5.99116965747512
C14orf182	1.0767439782393	2.53081730852488	1.09047049101553	0.603164607710628	1.89589780144743	0.527510415265653	1.2923261817895	0.743072885719731	0.633578166015916	1.04845469005815
C14orf2	219.871120356466	164.800868266885	142.442707888904	116.812879026625	149.098819956687	144.933486594238	142.640502315016	134.991574239085	162.82958866609	186.774714071787
NOP9	5.59906868684438	9.37891120218044	8.58745511674732	7.64008503100129	10.021174093365	9.75894268241458	10.1770686815923	11.3937842477025	3.64307445459152	3.14536407017444
C14orf28	4.9530222999008	6.10373586173648	6.95174938022402	8.44430450794879	6.77106357659795	6.33012498318783	5.49238627260536	6.68765597147758	12.0379851543024	6.88984510609639
CCDC175	4.52232470860508	3.5729185532116	1.49939692514636	1.60843895389501	2.70842543063918	3.0331848877775	1.61540772723687	0	1.90073449804775	3.89426027735883
ELMSAN1	50.3916181815995	38.7066176597923	33.1230411645968	35.9888215934008	30.0635222800949	37.980749899127	32.6312360901848	32.9428979335748	25.5015211821406	22.167327732658
CCDC176	42.6390615382765	21.7352545320372	30.260556125681	34.9835472472164	25.8654628626042	15.0340468350711	22.1310858631451	47.8043556479694	10.9292233637746	32.6518746332394
SYNE3	33.8097609167142	30.2209360959147	35.8492173921357	20.7086515313982	25.8654628626042	29.1449504434273	35.5389699992111	26.0075510001906	24.5511539331167	22.3171069740948
C14orf80	1.29209277388717	1.33984445745435	2.18094098203107	1.60843895389501	2.03131907297938	2.63755207632826	3.39235622719743	1.98152769525262	1.26715633203183	0.898675448621268
C14orf93	7.32185905202727	7.29470871280701	9.40530798500897	8.24324963871191	6.63564230506599	6.33012498318783	4.03851931809217	3.96305539050523	3.48467991308754	3.74448103592195
FAM219B	8.61395182591444	12.3563433298568	14.7213516287097	12.4654018926863	10.9691229940887	13.8471484007234	13.0848025906186	11.8891661715157	9.50367249023874	11.5330015906396
C15orf23	71.280451359442	67.8854525110203	51.5247307004839	104.548532003175	70.8253250112145	83.610400819606	41.8390601354349	107.497877467454	62.7242384355757	90.4666618278743
EMC7	52.9758037293738	49.8719881385785	43.7551284519983	46.8457845321921	49.1579215661011	49.0584686197057	49.4314764534482	42.6028454479313	50.8446478227773	55.1187608487711
C15orf26	2.79953434342219	4.76389140428213	1.49939692514636	2.41265843084251	3.38553178829897	3.29694009541033	7.10779399984223	4.45843731431839	6.65257074316712	2.54624710442693
KATNBL1	97.3376556328331	78.3064649578875	55.3413774190383	75.7976857023022	77.4609673162805	85.0610544615865	53.7930773169877	67.6196326004955	83.6323179141009	86.1230638262049
FAM227B	4.9530222999008	6.25260746812029	4.77080839819296	4.2221522539744	3.79179560289485	4.87947134120729	4.36160086353955	3.71536442859866	3.16789083007958	5.54183193316449
HEXA-AS1	0.215348795647861	1.63758767022198	0.545235245507767	0.402109738473752	1.21879144378763	0.527510415265653	0.161540772723687	0.743072885719731	0	0.299558482873756
C15orf37	2.58418554777433	1.33984445745435	2.99879385029272	1.40738408465813	1.21879144378763	1.84628645342978	1.77694849996056	2.47690961906577	1.74233995654377	1.94713013867941
C15orf39	59.8669651901053	105.252225713358	78.7864929758723	82.2314415178823	86.2633499658578	65.8069243043902	63.8086052258563	58.4550670099522	45.459233411642	43.8853177410053
C15orf40	11.8441837606324	8.48568156387754	8.86007273950121	9.65063372337005	8.80238264957733	9.23143226714893	8.56166095435541	10.1553294381697	9.34527794873476	8.38763752046517
C15orf41	1.0767439782393	2.6796889149087	3.2714114730466	2.81476816931626	2.84384670217114	3.56069530304316	2.90773390902636	2.47690961906577	3.16789083007958	5.24227345029073
VWA9	1.50744156953503	0.595486425535266	2.45355860478495	1.60843895389501	2.9792679737031	2.37379686869544	1.45386695451318	1.73383673334604	1.74233995654377	2.09690938011629
C15orf52	0.861395182591444	1.19097285107053	1.09047049101553	0.603164607710628	1.48963398685155	1.58253124579696	1.77694849996056	0.495381923813154	0.475183624511937	0.898675448621268
C15orf54	2.15348795647861	3.42404694682778	4.36188196406213	3.41793277702689	4.19805941749073	3.56069530304316	5.33084549988167	2.47690961906577	15.5226650673899	23.5153409055899
C15orf57	20.0274379952511	22.6284841703401	28.4885415777808	22.719200223767	23.9695650611567	22.6829478564231	27.6234721357505	23.0352594573117	20.2745013125093	20.6695353182892
GDPGP1	2.79953434342219	5.95486425535266	6.67913175747014	2.41265843084251	4.46890196055465	5.27510415265653	5.33084549988167	6.19227404766443	4.27665262060743	5.39205269172761
C15orf61	11.8441837606324	1.93533088298961	5.86127888920849	5.0263717309219	6.63564230506599	5.27510415265653	4.84622318171061	4.21074635241181	6.8109652846711	7.78852055471766
C15orf62	2.36883675212647	5.50824943620121	6.67913175747014	4.02109738473752	4.6043232320866	7.25326820990273	6.62317168167116	5.94458308575785	1.74233995654377	2.24668862155317
HYPK	23.0423211343211	16.0781334894522	18.1290719131332	13.6717311081076	14.6254973254516	21.4960494220754	18.9002704086714	12.1368571334223	16.6314268579178	18.5726259381729
C16orf13	9.9060445998016	20.0976668618152	17.5838366676255	17.893883362082	19.906926915198	17.539721307583	22.6157081813162	26.0075510001906	21.3832631030372	16.3259373166197
C16orf3	0.430697591295722	0	0.954161679638592	0.201054869236876	0.812527629191754	0.39563281144924	1.13078540906581	0	0.158394541503979	0.599116965747512
TSR3	14.8590668997024	12.951829755392	14.039807571825	15.0791151927657	11.3753868086846	12.6602499663757	10.9847725452107	14.1183848286749	16.7898213994218	17.5241712481147
C16orf45	1.93813916083075	1.04210124468672	1.90832335927718	1.40738408465813	2.3021616160433	5.0113489450237	3.23081545447374	5.94458308575785	3.95986353759948	3.4449225530482
ENKD1	1.50744156953503	4.4661481915145	3.2714114730466	3.41793277702689	4.46890196055465	2.76942968014468	3.55389699992111	4.21074635241181	1.90073449804775	1.04845469005815
C16orf5	31.8716217558834	23.8194570214106	23.8540419909648	25.1318586546095	27.3550968494557	27.9580520090796	38.2851631355138	30.465988314509	33.8964318818515	31.4536407017444
C16orf52	17.4432524474767	18.9066940107447	17.8564542903794	10.6559080695544	14.7609185969835	15.6934348541532	16.6386995905398	15.8522215620209	20.9080794785252	17.5241712481147
PAGR1	20.4581355865468	37.9622596278732	35.1676733352509	38.6025348934802	38.8659049296722	40.6183019754553	48.4622318171061	39.3828629431458	26.2934938896605	32.6518746332394
C16orf54	85.0627742809051	151.700166905109	142.715325511658	159.034401566369	159.932521679244	117.634822604241	149.586755542134	114.680915362745	114.836042590385	94.5107013466701
C16orf55	0.430697591295722	0.44661481915145	0.954161679638592	0.402109738473752	1.35421271531959	0.527510415265653	1.93848927268424	1.73383673334604	1.42555087353581	0.299558482873756
USB1	21.9655771560818	70.7140130323128	64.8829942154242	64.3375581558003	77.0547035016846	47.7396925815416	76.893407816475	67.1242506766824	37.0643227119311	37.4448103592195
C16orf58	6.67581266508369	11.6119852979377	8.04221987123956	8.64535937718567	7.5835912057897	8.70392185188327	6.46163090894748	13.3753119429552	5.54380895263927	6.140948898912
CMC2	12.0595325562802	18.9066940107447	18.674307158641	20.3065417929245	26.542569220264	15.2978020427039	20.8387596813556	20.8060408001525	21.2248685615332	24.7135748370849
C16orf62	22.1809259517297	18.9066940107447	22.2183362544415	16.0843895389501	26.0008841341361	21.1004166106261	21.0003004540793	16.8429854096472	26.7686775141725	26.0615880100168
VPS9D1	14.4283693084067	11.9097285107053	17.1749102334946	11.6611824157388	12.3233357094083	10.6820859091295	13.7309656815134	10.6507113619828	5.38541441113529	5.09249420885385
C16orf70	47.3767350425294	30.0720644895309	24.6718948592264	26.9413524777414	26.1363054056681	29.672460858693	27.6234721357505	26.5029329240038	28.3526229292122	27.1100427000749
C16orf72	99.4911435893117	66.545608053566	75.7876991255796	74.3903016176441	71.9086951834702	64.0925154547768	50.8853434079614	43.8413002574641	55.4380895263927	44.9337724310634
C16orf74	2.36883675212647	3.12630373406015	4.49819077543907	2.81476816931626	4.06263814595877	4.35196092594164	6.30009013622379	3.96305539050523	4.59344170361539	4.64315648454322
BRICD5	4.73767350425294	2.08420248937343	2.72617622753883	1.80949382313188	1.48963398685155	1.9781640572462	4.03851931809217	3.2199825047855	1.10876179052785	1.04845469005815
C16orf80	6.02976627814011	8.78342477664517	10.6320872874014	8.84641424642254	12.0524931663443	9.09955466333251	8.88474249980278	9.16456559054335	6.65257074316712	9.5858714519602
C16orf86	1.0767439782393	1.33984445745435	0.81785286826165	1.80949382313188	0.812527629191754	1.45065364198055	1.93848927268424	1.23845480953289	1.26715633203183	1.3480131729319
C16orf87	10.3367421910973	10.4210124468672	11.4499401556631	12.0632921542126	10.9691229940887	13.1877603816413	12.923261817895	8.17380174291704	12.6715633203183	16.6254957994935
C16orf88	3.8762783216615	7.89019513834227	6.13389651196237	7.43903016176441	6.77106357659795	8.44016664425044	6.62317168167116	8.17380174291704	7.44454345068701	7.33918283040703
C16orf93	1.29209277388717	0.297743212767633	1.22677930239247	1.00527434618438	1.76047652991547	1.58253124579696	1.13078540906581	0.495381923813154	0.633578166015916	0.299558482873756
C17orf100	2.79953434342219	6.10373586173648	4.63449958681602	3.21687790779002	5.2814295897464	4.22008332212522	3.87697854536849	3.71536442859866	3.64307445459152	7.4889620718439
OGFOD3	3.8762783216615	2.23307409575725	1.36308811376942	2.01054869236876	2.57300415910722	2.37379686869544	3.55389699992111	2.72460058097235	1.42555087353581	1.79735089724254
C17orf103	34.4558073036577	59.1020277343751	30.9421001825658	49.0573880937977	26.0008841341361	32.1781353312048	50.077639544343	54.7397025813535	35.6387718383953	36.5461349105982
C17orf107	3.23023193471791	0.744358031919083	1.22677930239247	1.00527434618438	0.270842543063918	1.05502083053131	0.646163090894748	1.23845480953289	0.633578166015916	0.898675448621268
